Source,Target,UserId,MoveNumber,UserSuccess,SolverValue,MoveValue,PromptMode,LevelMode
56165,51957,RandomProb,7,failure,unknown-incorrect,incorrect,,
51957,74261,RandomProb,8,failure,insight,correct,,
74261,74261,RandomProb,9,failure,insight,correct,,
74261,57625,RandomProb,10,failure,insight,correct,,
57625,90879,RandomProb,11,failure,unknown-correct,correct,,
90879,74261,RandomProb,12,failure,insight,incorrect,,
74261,74261,RandomProb,13,failure,insight,incorrect,,
74261,74261,RandomProb,14,failure,insight,correct,,
74261,74261,RandomProb,15,failure,insight,correct,,
74261,70350,RandomProb,16,failure,,,,
65283,48853,RandomProb,0,failure,unknown-correct,correct,,
48853,44664,RandomProb,1,failure,insight,correct,,
44664,94620,RandomProb,2,failure,unknown-correct,correct,,
94620,51856,RandomProb,3,failure,unknown-incorrect,incorrect,,
51856,23306,RandomProb,4,failure,unknown-incorrect,incorrect,,
23306,87846,RandomProb,5,failure,unknown-incorrect,incorrect,,
87846,65213,RandomProb,6,failure,insight,correct,,
65213,76964,RandomProb,7,failure,insight,correct,,
76964,65213,RandomProb,8,failure,insight,incorrect,,
65213,36343,RandomProb,9,failure,unknown-correct,correct,,
36343,65213,RandomProb,10,failure,insight,correct,,
65213,13842,RandomProb,11,failure,insight,incorrect,,
13842,65213,RandomProb,12,failure,insight,correct,,
65213,65213,RandomProb,13,failure,insight,incorrect,,
65213,65213,RandomProb,14,failure,insight,correct,,
65213,65213,RandomProb,15,failure,insight,correct,,
65213,60215,RandomProb,16,failure,,,,
58020,32695,RandomProb,0,failure,unknown-correct,correct,,
32695,18099,RandomProb,1,failure,unknown-correct,correct,,
18099,59108,RandomProb,2,failure,unknown-correct,correct,,
59108,85163,RandomProb,3,failure,unknown-incorrect,incorrect,,
85163,81488,RandomProb,4,failure,insight,correct,,
81488,28131,RandomProb,5,failure,unknown-incorrect,incorrect,,
28131,81488,RandomProb,6,failure,insight,correct,,
